REGION,COUNTRYNAME,STARTYEAR,STARTMONTH,PPT,TMAX,SOILMOISTURE,LOCUSTPRESENT,IS_RAINY_SEASON,IS_HOT_SEASON,PPT_TMAX_RATIO,SOILMOISTURE_TMAX_INTERACTION,PPT_CATEGORY,TMAX_CATEGORY,SOILMOISTURE_CATEGORY,LOCUST_RISK_SCORE
0.6695652173913044,0.30215319449346983,1985,1,25.7,7.78,0.1,0,0,0,2.9271070615034165,0.778,Medium,Low,Low,12.644
0.30357142857142855,0.30215319449346983,1985,1,46.6,9.19,16.5,0,0,0,4.573110893032385,151.635,Medium,Low,Medium,26.346999999999998
0.63,0.30215319449346983,1985,1,15.1,12.11,0.1,0,0,0,1.1517925247902365,1.211,Medium,Low,Low,9.703
0.13333333333333333,0.30215319449346983,1985,1,143.5,10.32,100.0,0,0,0,12.676678445229681,1032.0,High,Low,High,90.49600000000001
0.11363636363636363,0.30215319449346983,1985,1,64.6,5.67,23.7,0,0,0,9.685157421289354,134.379,High,Low,High,34.650999999999996
0.3898305084745763,0.30215319449346983,1985,1,0.0,20.37,0.0,0,0,0,0.0,0.0,Low,Low,Low,6.111
0.6,0.30215319449346983,1985,1,15.9,9.51,0.1,0,0,0,1.5128449096098955,0.9510000000000001,Medium,Low,Low,9.243
0.12195121951219512,0.30215319449346983,1985,1,17.7,15.61,0.0,0,0,0,1.065623118603251,0.0,Medium,Low,Low,11.763
0.6666666666666666,0.30215319449346983,1985,1,21.7,15.15,0.0,0,0,0,1.3436532507739938,0.0,Medium,Low,Low,13.225
0.1702127659574468,0.30215319449346983,1985,1,26.1,9.08,3.5,0,0,0,2.5892857142857144,31.78,Medium,Low,Medium,14.214000000000002
0.07142857142857142,0.30215319449346983,1985,1,48.2,10.56,12.1,0,0,0,4.16955017301038,127.776,Medium,Low,Medium,26.078
0.20833333333333334,0.30215319449346983,1985,1,14.5,13.52,0.1,0,0,0,0.9986225895316805,1.352,Medium,Low,Low,9.886000000000001
